time,hand,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,trigger_pressed,grip_pressed,primary_button_pressed,joystick_x,joystick_y,thumb,index,middle,ring,pinky
14.7620,Right,-0.1668,0.7149,0.3901,0.3066,0.0967,0.1484,0.9352,0.0049,-0.0011,0.0035,0.0059,-0.0159,0.0046,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.7942,Left,-0.3692,0.7255,0.6200,0.1385,0.6321,-0.2784,0.7098,0.0062,-0.0006,0.0022,0.0057,-0.0107,0.0026,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.7942,Right,-0.1668,0.7150,0.3903,0.3065,0.0961,0.1486,0.9353,0.0031,-0.0003,0.0044,0.0027,-0.0236,0.0007,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.8291,Left,-0.3691,0.7255,0.6201,0.1387,0.6321,-0.2782,0.7098,0.0058,-0.0012,0.0015,0.0084,-0.0055,0.0044,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.8291,Right,-0.1669,0.7150,0.3904,0.3065,0.0962,0.1485,0.9353,0.0027,-0.0003,0.0041,0.0016,-0.0071,0.0004,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.8629,Left,-0.3689,0.7254,0.6202,0.1386,0.6320,-0.2783,0.7099,0.0053,-0.0010,0.0020,0.0017,-0.0091,0.0019,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.8629,Right,-0.1667,0.7149,0.3906,0.3066,0.0963,0.1485,0.9352,0.0027,-0.0007,0.0047,-0.0005,-0.0004,-0.0013,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.8980,Left,-0.3688,0.7254,0.6203,0.1389,0.6319,-0.2779,0.7101,0.0049,-0.0013,0.0022,0.0110,-0.0143,0.0080,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.8980,Right,-0.1666,0.7149,0.3908,0.3066,0.0963,0.1482,0.9353,0.0027,-0.0011,0.0046,0.0004,0.0027,-0.0099,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.9297,Left,-0.3687,0.7253,0.6203,0.1387,0.6320,-0.2782,0.7099,0.0032,-0.0014,0.0018,-0.0011,0.0011,0.0015,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.9297,Right,-0.1666,0.7148,0.3909,0.3065,0.0966,0.1479,0.9353,0.0028,-0.0008,0.0040,-0.0042,0.0116,-0.0040,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.9605,Left,-0.3687,0.7252,0.6204,0.1395,0.6320,-0.2779,0.7098,0.0017,-0.0022,0.0024,0.0167,-0.0049,-0.0087,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.9605,Right,-0.1664,0.7147,0.3909,0.3067,0.0969,0.1479,0.9352,0.0035,-0.0015,0.0029,0.0025,0.0155,-0.0049,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.9942,Left,-0.3687,0.7251,0.6207,0.1395,0.6316,-0.2781,0.7101,0.0009,-0.0014,0.0054,0.0018,-0.0153,-0.0060,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.9942,Right,-0.1665,0.7146,0.3911,0.3065,0.0967,0.1475,0.9354,0.0015,-0.0019,0.0039,-0.0064,0.0033,-0.0093,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.0302,Left,-0.3689,0.7251,0.6206,0.1400,0.6315,-0.2780,0.7102,-0.0013,-0.0012,0.0026,0.0109,-0.0148,-0.0082,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.0302,Right,-0.1661,0.7146,0.3911,0.3068,0.0972,0.1474,0.9352,0.0036,-0.0015,0.0020,0.0053,0.0182,-0.0040,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.0640,Left,-0.3687,0.7249,0.6208,0.1398,0.6321,-0.2781,0.7097,0.0012,-0.0022,0.0028,0.0066,0.0112,-0.0043,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.0640,Right,-0.1662,0.7144,0.3908,0.3071,0.0970,0.1466,0.9353,0.0011,-0.0021,-0.0006,0.0060,0.0102,-0.0233,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.0946,Left,-0.3687,0.7249,0.6211,0.1398,0.6313,-0.2781,0.7103,0.0009,-0.0017,0.0064,-0.0047,-0.0181,-0.0010,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.0946,Right,-0.1665,0.7144,0.3914,0.3069,0.0962,0.1473,0.9353,-0.0004,-0.0017,0.0041,0.0033,-0.0187,-0.0008,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.1280,Left,-0.3686,0.7249,0.6213,0.1405,0.6307,-0.2777,0.7109,0.0015,-0.0016,0.0059,0.0102,-0.0357,-0.0015,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.1280,Right,-0.1665,0.7146,0.3914,0.3069,0.0965,0.1475,0.9353,0.0006,0.0001,0.0036,-0.0009,-0.0057,0.0067,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.1626,Left,-0.3685,0.7247,0.6210,0.1404,0.6312,-0.2778,0.7104,0.0032,-0.0019,0.0007,0.0067,-0.0005,-0.0018,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.1626,Right,-0.1661,0.7142,0.3914,0.3072,0.0962,0.1471,0.9353,0.0026,-0.0025,0.0024,0.0087,-0.0060,-0.0077,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.1980,Left,-0.3683,0.7248,0.6211,0.1404,0.6309,-0.2776,0.7108,0.0042,-0.0007,0.0011,0.0036,-0.0116,0.0013,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.1980,Right,-0.1661,0.7141,0.3914,0.3072,0.0961,0.1471,0.9353,0.0020,-0.0024,0.0016,0.0049,-0.0038,-0.0010,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.2302,Left,-0.3681,0.7248,0.6210,0.1404,0.6310,-0.2773,0.7108,0.0049,-0.0006,-0.0006,0.0057,-0.0071,0.0065,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.2302,Right,-0.1658,0.7141,0.3917,0.3070,0.0966,0.1466,0.9354,0.0038,-0.0017,0.0036,-0.0056,0.0143,-0.0077,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.2617,Left,-0.3680,0.7247,0.6212,0.1406,0.6312,-0.2771,0.7107,0.0043,-0.0015,0.0008,0.0113,0.0006,0.0052,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.2617,Right,-0.1658,0.7144,0.3916,0.3071,0.0972,0.1464,0.9353,0.0029,-0.0005,0.0023,-0.0023,0.0229,-0.0081,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.2926,Left,-0.3679,0.7245,0.6212,0.1412,0.6311,-0.2772,0.7106,0.0028,-0.0035,0.0016,0.0156,-0.0058,-0.0087,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.2926,Right,-0.1659,0.7144,0.3918,0.3075,0.0974,0.1460,0.9352,0.0014,-0.0010,0.0020,0.0035,0.0222,-0.0140,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.3283,Left,-0.3681,0.7243,0.6212,0.1411,0.6311,-0.2772,0.7106,0.0007,-0.0037,0.0017,0.0072,-0.0021,-0.0069,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.3283,Right,-0.1656,0.7142,0.3918,0.3075,0.0972,0.1461,0.9352,0.0033,-0.0014,0.0020,0.0059,0.0107,-0.0054,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.3655,Left,-0.3681,0.7242,0.6214,0.1418,0.6307,-0.2773,0.7108,0.0005,-0.0042,0.0032,0.0175,-0.0169,-0.0191,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.3655,Right,-0.1655,0.7141,0.3920,0.3077,0.0970,0.1457,0.9352,0.0035,-0.0011,0.0029,0.0050,0.0044,-0.0129,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.3966,Left,-0.3679,0.7242,0.6214,0.1416,0.6310,-0.2771,0.7107,0.0030,-0.0022,0.0018,0.0088,0.0004,-0.0005,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.3966,Right,-0.1655,0.7139,0.3919,0.3078,0.0969,0.1460,0.9352,0.0031,-0.0017,0.0023,0.0098,-0.0023,-0.0030,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.4264,Left,-0.3677,0.7242,0.6215,0.1415,0.6309,-0.2773,0.7106,0.0045,-0.0015,0.0028,-0.0036,0.0010,-0.0042,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.4264,Right,-0.1653,0.7139,0.3920,0.3079,0.0965,0.1461,0.9351,0.0041,-0.0019,0.0023,0.0092,-0.0118,-0.0011,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.4625,Left,-0.3675,0.7243,0.6217,0.1418,0.6307,-0.2769,0.7109,0.0049,-0.0007,0.0032,0.0110,-0.0116,0.0022,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.4625,Right,-0.1651,0.7137,0.3921,0.3081,0.0965,0.1459,0.9351,0.0043,-0.0024,0.0023,0.0095,-0.0030,-0.0053,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.4961,Left,-0.3672,0.7241,0.6219,0.1420,0.6307,-0.2770,0.7109,0.0058,-0.0020,0.0041,0.0064,-0.0062,-0.0054,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.4961,Right,-0.1649,0.7138,0.3921,0.3082,0.0967,0.1455,0.9351,0.0051,-0.0012,0.0023,0.0051,0.0086,-0.0067,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.5286,Left,-0.3669,0.7240,0.6220,0.1424,0.6306,-0.2769,0.7109,0.0072,-0.0023,0.0039,0.0115,-0.0093,-0.0066,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.5286,Right,-0.1649,0.7136,0.3922,0.3083,0.0969,0.1455,0.9351,0.0044,-0.0017,0.0032,0.0030,0.0134,-0.0054,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.5615,Left,-0.3666,0.7240,0.6220,0.1418,0.6309,-0.2768,0.7108,0.0081,-0.0010,0.0035,-0.0032,0.0062,0.0060,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.5615,Right,-0.1646,0.7137,0.3924,0.3082,0.0975,0.1452,0.9351,0.0051,-0.0009,0.0035,-0.0019,0.0199,-0.0042,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.5947,Left,-0.3665,0.7239,0.6220,0.1420,0.6310,-0.2772,0.7105,0.0067,-0.0022,0.0018,-0.0022,0.0133,-0.0087,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.5947,Right,-0.1644,0.7139,0.3924,0.3083,0.0973,0.1450,0.9351,0.0054,-0.0004,0.0025,0.0047,0.0124,-0.0093,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.6297,Left,-0.3662,0.7237,0.6220,0.1424,0.6313,-0.2769,0.7103,0.0063,-0.0027,0.0017,0.0125,0.0099,-0.0087,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.6297,Right,-0.1646,0.7136,0.3924,0.3087,0.0975,0.1445,0.9350,0.0034,-0.0023,0.0021,0.0078,0.0142,-0.0142,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.6619,Left,-0.3659,0.7237,0.6224,0.1421,0.6311,-0.2774,0.7103,0.0069,-0.0017,0.0051,-0.0097,0.0057,-0.0098,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.6619,Right,-0.1644,0.7135,0.3926,0.3085,0.0975,0.1443,0.9351,0.0045,-0.0019,0.0031,-0.0019,0.0095,-0.0127,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.6949,Left,-0.3657,0.7236,0.6222,0.1425,0.6315,-0.2770,0.7100,0.0066,-0.0016,0.0016,0.0134,0.0134,-0.0036,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.6949,Right,-0.1638,0.7133,0.3928,0.3087,0.0977,0.1447,0.9350,0.0070,-0.0020,0.0036,0.0024,0.0100,0.0042,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.7272,Left,-0.3655,0.7235,0.6221,0.1418,0.6322,-0.2772,0.7094,0.0060,-0.0020,0.0005,-0.0038,0.0341,0.0017,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.7272,Right,-0.1638,0.7134,0.3929,0.3089,0.0967,0.1446,0.9351,0.0044,-0.0016,0.0045,0.0074,-0.0133,-0.0066,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.7635,Left,-0.3655,0.7232,0.6227,0.1429,0.6309,-0.2774,0.7103,0.0038,-0.0052,0.0070,0.0073,-0.0296,-0.0221,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.7635,Right,-0.1635,0.7131,0.3930,0.3092,0.0961,0.1446,0.9350,0.0057,-0.0028,0.0050,0.0098,-0.0183,-0.0069,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.7947,Left,-0.3654,0.7232,0.6229,0.1437,0.6308,-0.2770,0.7105,0.0032,-0.0042,0.0064,0.0208,-0.0279,-0.0153,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.7947,Right,-0.1635,0.7133,0.3932,0.3090,0.0965,0.1450,0.9350,0.0063,-0.0009,0.0051,0.0029,-0.0037,0.0061,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.8268,Left,-0.3654,0.7232,0.6228,0.1431,0.6310,-0.2775,0.7101,0.0027,-0.0024,0.0036,-0.0025,0.0012,-0.0117,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.8268,Right,-0.1637,0.7130,0.3933,0.3094,0.0962,0.1442,0.9350,0.0033,-0.0023,0.0049,0.0085,-0.0003,-0.0190,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.8634,Left,-0.3652,0.7233,0.6230,0.1435,0.6306,-0.2771,0.7106,0.0042,-0.0006,0.0036,0.0092,-0.0205,-0.0024,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.8634,Right,-0.1630,0.7131,0.3937,0.3094,0.0966,0.1444,0.9349,0.0074,-0.0010,0.0059,0.0023,0.0066,-0.0008,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.8970,Left,-0.3650,0.7230,0.6230,0.1438,0.6306,-0.2771,0.7105,0.0043,-0.0021,0.0026,0.0113,-0.0104,-0.0065,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.8970,Right,-0.1630,0.7129,0.3936,0.3094,0.0972,0.1439,0.9350,0.0058,-0.0019,0.0046,-0.0027,0.0223,-0.0058,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.9276,Left,-0.3646,0.7230,0.6232,0.1439,0.6306,-0.2772,0.7105,0.0060,-0.0018,0.0036,0.0056,-0.0051,-0.0068,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.9276,Right,-0.1627,0.7128,0.3939,0.3096,0.0972,0.1435,0.9349,0.0059,-0.0025,0.0053,0.0030,0.0172,-0.0125,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.9630,Left,-0.3645,0.7230,0.6234,0.1438,0.6308,-0.2772,0.7103,0.0057,-0.0017,0.0042,0.0032,0.0043,-0.0027,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.9630,Right,-0.1625,0.7126,0.3942,0.3098,0.0969,0.1432,0.9349,0.0063,-0.0030,0.0054,0.0074,0.0082,-0.0129,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.9967,Left,-0.3645,0.7228,0.6236,0.1442,0.6303,-0.2772,0.7107,0.0038,-0.0021,0.0053,0.0043,-0.0159,-0.0089,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.9967,Right,-0.1626,0.7126,0.3944,0.3098,0.0965,0.1434,0.9349,0.0040,-0.0022,0.0062,0.0058,-0.0095,-0.0100,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.0280,Left,-0.3644,0.7229,0.6237,0.1444,0.6304,-0.2770,0.7107,0.0038,-0.0012,0.0049,0.0101,-0.0088,-0.0036,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.0280,Right,-0.1625,0.7125,0.3945,0.3099,0.0962,0.1436,0.9349,0.0040,-0.0017,0.0071,0.0080,-0.0182,-0.0042,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.0640,Left,-0.3640,0.7228,0.6239,0.1439,0.6306,-0.2772,0.7105,0.0069,-0.0011,0.0051,-0.0067,0.0087,0.0032,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.0640,Right,-0.1623,0.7126,0.3947,0.3100,0.0957,0.1440,0.9349,0.0044,-0.0008,0.0074,0.0099,-0.0292,0.0023,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.0956,Left,-0.3636,0.7228,0.6239,0.1439,0.6305,-0.2769,0.7107,0.0087,-0.0009,0.0038,-0.0006,-0.0037,0.0085,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.0956,Right,-0.1620,0.7127,0.3950,0.3097,0.0951,0.1445,0.9350,0.0052,0.0006,0.0077,0.0016,-0.0358,0.0086,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.1316,Left,-0.3635,0.7225,0.6241,0.1440,0.6302,-0.2771,0.7109,0.0055,-0.0030,0.0037,-0.0045,-0.0119,-0.0040,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.1316,Right,-0.1616,0.7127,0.3953,0.3095,0.0946,0.1452,0.9350,0.0066,0.0001,0.0073,-0.0020,-0.0302,0.0149,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.1608,Left,-0.3636,0.7225,0.6242,0.1449,0.6298,-0.2768,0.7112,0.0039,-0.0032,0.0031,0.0210,-0.0285,-0.0098,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.1608,Right,-0.1615,0.7126,0.3955,0.3098,0.0953,0.1447,0.9349,0.0070,-0.0009,0.0060,0.0071,0.0063,0.0003,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.1966,Left,-0.3633,0.7224,0.6244,0.1447,0.6297,-0.2768,0.7113,0.0053,-0.0024,0.0040,0.0035,-0.0128,0.0003,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.1966,Right,-0.1616,0.7124,0.3956,0.3101,0.0957,0.1443,0.9348,0.0028,-0.0018,0.0045,0.0079,0.0132,-0.0098,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.2314,Left,-0.3630,0.7225,0.6244,0.1442,0.6300,-0.2766,0.7112,0.0072,0.0002,0.0028,-0.0049,0.0029,0.0148,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.2314,Right,-0.1615,0.7124,0.3955,0.3101,0.0957,0.1442,0.9348,0.0031,-0.0013,0.0027,0.0048,0.0061,-0.0059,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.2614,Left,-0.3628,0.7223,0.6246,0.1447,0.6296,-0.2766,0.7115,0.0059,-0.0016,0.0041,0.0031,-0.0172,-0.0014,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.2614,Right,-0.1614,0.7125,0.3957,0.3101,0.0957,0.1442,0.9348,0.0031,-0.0006,0.0030,0.0022,0.0041,-0.0045,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.2962,Left,-0.3629,0.7223,0.6247,0.1447,0.6296,-0.2764,0.7115,0.0030,-0.0014,0.0037,0.0062,-0.0076,0.0023,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.2962,Right,-0.1610,0.7125,0.3958,0.3102,0.0957,0.1443,0.9348,0.0053,-0.0008,0.0030,0.0069,0.0028,0.0008,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.3284,Left,-0.3627,0.7223,0.6248,0.1443,0.6299,-0.2766,0.7112,0.0032,-0.0011,0.0044,-0.0084,0.0122,0.0036,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.3284,Right,-0.1612,0.7124,0.3959,0.3102,0.0953,0.1440,0.9349,0.0021,-0.0013,0.0031,0.0052,-0.0063,-0.0148,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.3624,Left,-0.3625,0.7223,0.6250,0.1446,0.6296,-0.2767,0.7114,0.0035,-0.0012,0.0046,-0.0022,-0.0059,-0.0055,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.3624,Right,-0.1607,0.7124,0.3961,0.3104,0.0956,0.1447,0.9347,0.0058,-0.0005,0.0034,0.0092,-0.0008,0.0141,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.3954,Left,-0.3625,0.7221,0.6250,0.1450,0.6300,-0.2762,0.7112,0.0030,-0.0025,0.0021,0.0152,0.0034,-0.0033,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.3954,Right,-0.1607,0.7124,0.3963,0.3103,0.0954,0.1444,0.9347,0.0028,0.0001,0.0042,0.0034,-0.0056,0.0002,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.4304,Left,-0.3623,0.7221,0.6252,0.1442,0.6299,-0.2768,0.7112,0.0032,-0.0021,0.0045,-0.0157,0.0033,-0.0006,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.4304,Right,-0.1609,0.7123,0.3965,0.3101,0.0943,0.1450,0.9348,-0.0001,-0.0007,0.0047,0.0029,-0.0347,0.0052,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.4606,Left,-0.3623,0.7221,0.6254,0.1448,0.6295,-0.2763,0.7116,0.0028,-0.0013,0.0046,0.0090,-0.0202,-0.0003,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.4606,Right,-0.1607,0.7122,0.3966,0.3102,0.0947,0.1453,0.9347,0.0022,-0.0011,0.0042,0.0018,-0.0121,0.0127,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.4959,Left,-0.3622,0.7221,0.6253,0.1448,0.6296,-0.2765,0.7115,0.0025,-0.0009,0.0020,0.0023,-0.0021,-0.0032,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.4959,Right,-0.1606,0.7122,0.3966,0.3104,0.0951,0.1448,0.9347,0.0026,-0.0014,0.0017,0.0064,0.0087,-0.0058,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.5303,Left,-0.3619,0.7221,0.6256,0.1445,0.6293,-0.2764,0.7118,0.0043,0.0008,0.0043,-0.0083,-0.0124,0.0075,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.5303,Right,-0.1606,0.7123,0.3967,0.3103,0.0949,0.1450,0.9347,0.0009,0.0004,0.0021,-0.0001,-0.0044,0.0012,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.5613,Left,-0.3618,0.7221,0.6255,0.1444,0.6295,-0.2762,0.7117,0.0042,0.0007,0.0020,-0.0005,-0.0003,0.0114,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.5613,Right,-0.1603,0.7123,0.3967,0.3103,0.0952,0.1449,0.9347,0.0031,0.0004,0.0021,-0.0020,0.0075,0.0015,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.5968,Left,-0.3617,0.7220,0.6255,0.1444,0.6298,-0.2766,0.7114,0.0024,-0.0012,0.0014,-0.0063,0.0099,-0.0067,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.5968,Right,-0.1604,0.7124,0.3967,0.3103,0.0954,0.1446,0.9347,0.0010,0.0009,0.0013,-0.0028,0.0108,-0.0044,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
16.6291,Left,-0.3617,0.7219,0.6255,0.1448,0.6295,-0.2761,0.7117,0.0010,-0.0012,0.0018,0.0087,-0.0136,0.0011,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
